draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda_atk.1,lambda_atk.2,lambda_atk.3,lambda_atk.4,lambda_def.1,lambda_def.2,lambda_def.3,lambda_def.4,theta.1,theta.2,theta.3,theta.4
75,-7.837493163340923,0.8545994835649483,0.03474156963999406,4.0,18.0,1.0,13.142499768826848,5.379936513882418e-104,6.419764931577331e-66,3.578651929281835e-98,4.4332576643654174e-21,1.1031558304183882,2.400648039251401,2.498347923925904e-19,1.586234349628874e-53,0.08246016767396296,2.676873600618797e-50,1.0560203585528305e-24,2.264514115960014e-29
76,-7.8461358601250595,0.716974285775557,0.03474156963999406,2.0,6.0,1.0,14.392100784733532,6.730199200550068e-107,3.807455755702175e-62,1.0182163925744015e-98,8.574410273284875e-25,0.7683628239019858,4.848978540893171,2.054149972579127e-19,8.634520826302287e-57,0.005397260214302051,3.014102075635732e-50,1.891890111621731e-24,1.6358276781118898e-29
77,-7.832351069116953,0.695378610683901,0.03474156963999406,3.0,13.0,1.0,13.598996513300394,7.408342256918408e-92,6.347300267590427e-62,1.1258266688085426e-94,6.951653591844476e-19,3.700214946048839,0.13391815323763787,5.652947656199949e-19,7.680828814274569e-58,6.631631024375147e-06,7.718530086677432e-51,5.773380951802657e-14,6.3765302559334555e-25
78,-9.031189293227271,0.7683367160788543,0.03474156963999406,4.0,25.0,1.0,11.509905765879108,9.82751314804279e-135,4.690130070951224e-75,1.351944236948915e-96,3.751288466508382e-43,0.003441458782329451,4.2861813582084105,3.949134551190226e-10,7.890618032745006e-63,2.9385702506327227e-05,1.0921785016984394e-52,2.0600007093678937e-13,3.207168576097955e-32
79,-11.28541773866391,0.5459135288179554,0.03474156963999406,6.0,63.0,0.0,17.525867624389196,9.400497907577421e-135,3.820267181445353e-74,1.2367531938124191e-99,6.676046854792293e-54,0.00034091433200717067,4.101356449887891e-18,1.3389083513554143e-35,3.276074848622636e-53,3.9925021359518656e-14,2.8673124844400307e-42,1.3885037847814836e-49,1.3531526608288427e-49
80,-11.427174485125306,0.9227075738908164,0.03474156963999406,4.0,28.0,1.0,16.05376006818505,7.55323155292669e-178,3.081133645099178e-62,4.6488534153308325e-88,9.108925375399328e-56,2.790910925555359e-07,2.1362849344814542e-14,3.545837560970361e-25,2.447434273211509e-50,4.923370591107663e-09,4.334673719078388e-42,1.550819732530284e-59,1.6162260388207893e-43
81,-10.419191913126042,0.8940412640152677,0.03474156963999406,4.0,20.0,1.0,17.16931857990746,1.5481332429558369e-161,1.2963276372442866e-63,1.3109466984730514e-88,3.5646630915958386e-40,1.8192163464836099e-09,5.461637207792069e-19,5.2243205638855306e-24,2.113883930240758e-43,9.00871780809692e-09,7.963861055778178e-40,5.616011478598905e-50,3.928632479902298e-43
82,-11.337081166808275,0.9525268957380059,0.03474156963999406,5.0,48.0,1.0,14.775334737108984,7.26521971206806e-179,9.017135320363982e-63,3.5351368474074005e-88,2.7328606411192327e-47,4.294725897657229e-11,5.843776172171039e-17,1.7014899971658186e-27,7.633477772458615e-42,2.8686100755419662e-15,4.5511703956409077e-42,3.267849835422726e-51,2.5345311480558566e-48
83,-15.45498341679263,0.895963030706597,0.03474156963999406,6.0,72.0,1.0,17.61677359696387,5.976927188564818e-233,9.58946132749097e-107,8.510367222320667e-109,6.866729300612328e-100,1.573147438313424e-15,7.658465620882034e-16,1.1811763865865536e-27,5.5810521848585756e-34,1.1230586617306827e-26,1.0953190609537154e-35,5.919636529885026e-71,1.6714880639746156e-35
84,-14.975411285054633,0.9795918367346724,0.03474156963999406,5.0,49.0,1.0,18.64819877478311,1.0510792110801996e-236,1.7778490994629582e-89,1.1902325206300538e-92,1.2831668369262918e-104,1.1639899347035717e-12,9.887060813878972e-26,1.2297743424699535e-22,8.250876270806472e-32,4.171425012049014e-28,3.1752618163984004e-40,1.2742473578698648e-68,3.8699197396503085e-36
85,-14.895990953838464,0.9570238884301316,0.03474156963999406,5.0,32.0,1.0,29.696898016034964,3.038870743154296e-231,1.4835718438308717e-83,2.1660043450290523e-89,1.7442251975934453e-112,8.904673463586187e-14,7.194171665242542e-25,4.036911720633238e-24,1.6342037947675793e-32,2.4166177125977951e-29,1.1480256851797114e-39,1.4992937454055134e-65,2.045054165879237e-39
86,-14.37559130978434,0.8763290420037159,0.03474156963999406,5.0,56.0,1.0,21.936953584454635,1.426226004466878e-240,7.832750674796198e-58,1.7292905849589196e-111,4.6541699430294004e-119,1.3316432385822474e-08,3.7132911435301153e-20,1.0212836568571773e-29,5.821652367789643e-28,1.512657656519868e-11,9.450054252581608e-37,1.0680559688755074e-74,6.049731095163593e-25
87,-6.792817533046332,0.971079437902104,0.03474156963999406,6.0,64.0,1.0,19.46930625663329,1.1377147563882397e-49,3.77591234575466e-41,9.656322642237335e-127,4.347046940353972e-55,2.7381857470028003e-21,0.03829394508772104,1.1131025256920943e-05,1.1790218205489495e-18,0.0902938923402461,1.9982655282831764e-30,3.269778581470957e-36,1.7514728537436474e-36
88,-7.610832941738181,0.6109499961191966,0.03474156963999406,4.0,26.0,1.0,12.353662144056589,1.9087337243621342e-48,5.0392793940147515e-57,1.469452572635041e-134,4.3718006273758827e-36,7.191745146430711e-23,0.00010029339407347441,1.420428016394654e-07,4.436601431495213e-08,7.086677392045255e-28,8.763484467015878e-27,1.4548109259888873e-60,5.929145825769811e-35
89,-7.573364328759453,0.9460601249763512,0.03474156963999406,4.0,28.0,1.0,10.103063728677842,3.151939522874876e-44,8.128647161063371e-62,3.8607172800663926e-140,1.625365973146595e-44,2.4268893941662098e-24,0.23187091365315385,0.012002171806191394,2.0873490115114643e-09,2.3326635567609566e-16,3.994751643122424e-26,1.1889315610132831e-61,3.240926635744122e-35
90,-7.605723028684906,0.9087771294709374,0.03474156963999406,4.0,22.0,1.0,11.887366294597545,3.7354989397005804e-33,8.47099558842944e-74,3.2127465654395396e-141,2.6895228277035467e-38,5.939051777109358e-22,0.021912762987730004,0.0009643663263888233,6.0126142281178775e-09,2.6227556528959477e-21,5.88019240967301e-30,1.0807270413669362e-57,7.4613399066856325e-37
91,-9.176274798137001,0.9999990740473301,0.03474156963999406,5.0,31.0,0.0,15.70880784131789,1.611040185630993e-58,2.0011068561599724e-79,7.408348204032407e-124,1.2393894596442146e-45,2.3359741499949017e-22,0.0012983378160874818,2.5353137420297284e-07,1.6067300935447427e-20,4.767623232289526e-77,2.24969893519933e-28,7.331220095779942e-25,5.406667596430009e-46
92,-10.311038836368652,0.9487213256972147,0.03474156963999406,4.0,20.0,1.0,21.410876592908835,1.2654678960835637e-108,2.3719457263236094e-100,5.928903824211352e-129,4.706412156507864e-68,2.0794284186509792e-22,11.846817637163513,3.476843273847192e-06,2.2628998773687716e-14,7.328014038515735e-73,2.386231960227879e-21,9.748300542468175e-12,4.0916012325884116e-27
93,-10.329645734557289,0.9392596167176815,0.03474156963999406,5.0,37.0,1.0,15.47405755741918,7.868838225301214e-43,6.862902677087281e-121,1.7230172460012634e-151,2.694108887778515e-87,5.52238267048375e-20,3.131909452892315e-08,1.6567451907242932e-09,8.650749581788314e-13,4.734921513314907e-68,1.6667911895921008e-29,8.10508754309751e-05,3.2254987603455885e-32
94,-11.356479629921523,0.9552035687200248,0.03474156963999406,4.0,23.0,1.0,22.311490141758725,7.414684179838992e-51,9.179854772101934e-118,3.3310759486708785e-160,3.0737327657230214e-119,2.643184665661109e-19,5.331640378437541e-13,7.223539138118984e-08,1.2963573365550822e-16,1.2957873529669612e-76,6.965402943669171e-29,0.0006585768993435174,6.695916573841147e-18
95,-11.969398826779525,0.8845104307859811,0.03474156963999406,3.0,14.0,1.0,17.558316321157847,5.668022110035489e-47,7.720217062683817e-119,6.341083795201004e-162,9.823789440935668e-115,3.087939087486054e-19,3.154788890703753e-12,1.4983735618023438e-07,1.1261939080824936e-18,1.6503794889884e-76,4.957679972225997e-28,0.2610430384485956,1.2154027497948211e-20
96,-11.639088312053445,0.7903493875470958,0.03474156963999406,3.0,9.0,1.0,18.981952144208392,8.398422020726042e-53,1.1838547374792154e-119,2.185586060230315e-161,9.578541999785888e-115,3.662247977730437e-19,7.050080869008649e-13,5.7361753866959025e-08,5.2584066368492475e-18,4.9433208147115613e-76,2.5007265988357402e-28,0.1024704533152839,8.4055963302279185e-22
97,-10.248747712646946,0.7779943820200819,0.03474156963999406,4.0,25.0,1.0,16.478051662920752,5.12504975726146e-35,2.643657900437921e-120,1.937362658839649e-150,1.7067488827411925e-96,1.7512413478709576e-17,1.7735292190929425e-10,4.060501177942873,1.1170879638555002e-13,7.901779773530677e-88,3.034806755284602e-26,7.534401119238718e-17,2.092325213673563e-07
98,-10.473582384944848,0.9317516210466894,0.03474156963999406,4.0,25.0,1.0,14.511976567481307,9.62384030304619e-39,4.7017157087400194e-123,6.591407872993193e-150,3.0201292408554347e-94,9.84753105867734e-17,3.734864690034913e-12,9.16942627260111,1.1929360525788375e-18,1.1672394947419956e-89,9.551325513215094e-24,9.85856125508897e-11,1.705202301556987e-12
99,-10.372635823691553,0.7761254875650612,0.03474156963999406,4.0,19.0,1.0,16.465562926394963,1.4602612336501635e-55,2.680747972133384e-118,1.1319828427998802e-151,4.2556493814829786e-96,9.48252884945623e-16,5.923709337851181e-11,2.8611123360915522,2.547004982881124e-21,7.584907429314088e-85,1.1219972291992922e-22,0.001741164587760367,3.717937583248113e-07
100,-10.392078648343386,0.8829055305771273,0.03474156963999406,3.0,12.0,1.0,14.44249947871322,2.664742198603765e-45,1.4115398603756376e-120,2.340270147727266e-147,9.06315153808663e-96,1.0159565863775877e-14,7.449257905200711e-11,0.30691467016812096,8.307835115432482e-25,1.9473626974920908e-88,2.7218406988365963e-22,5.680465068114177e-08,7.188359561785088e-11
101,-10.2373760052958,0.9405191810600374,0.03474156963999406,4.0,30.0,1.0,14.519994815337462,7.646081036079156e-46,3.6610058302629253e-116,5.076194475592584e-147,5.101098385166964e-87,6.327608666277921e-16,1.6491838790135876e-12,2.6926232437148592e-05,8.597309761632289e-26,6.195324268982779e-95,4.5867941298669996e-21,1.1888984858036322e-05,2.1741912139410825e-06
102,-11.461130396967292,0.9261362095331943,0.03474156963999406,4.0,16.0,1.0,14.365830827230502,1.6901565795510376e-66,1.3447534013887081e-126,3.1262562391469523e-147,2.231476963052613e-91,1.859851240928301e-15,4.6425590992842276e-14,4.5391461455103824e-05,3.775082733664714e-29,2.457274499208318e-99,5.243918494505053e-26,9.759407959321095e-11,3.118695160602455e-05
103,-12.087874976650482,0.8565304051639162,0.03474156963999406,5.0,33.0,1.0,20.723473710538755,1.7966430769474557e-118,7.002560297133651e-56,4.277907863793201e-158,3.9766425208357425e-109,3.282006513878642e-13,0.891084204528638,1.8316782338881426e-27,26.897832773486137,1.6301292649363353e-101,1.2349549123129114e-43,3.0174942652188327e-09,3.4504684688651196e-15
104,-12.928855062651792,0.8317878421952061,0.03474156963999406,5.0,34.0,1.0,20.198672378237262,4.434507048256527e-131,1.4474729564173622e-32,6.850779441943259e-171,2.458672106874591e-141,1.708022017271808e-05,5.02009400314519e-06,1.9714399549728472e-23,1.0437564829964662e-05,6.689400000080639e-119,5.819757596269033e-34,5.2764927436808995e-18,4.2218865154661143e-13
105,-13.157492685073294,0.9258940784847193,0.03474156963999406,4.0,17.0,1.0,19.265727353780278,2.7784981097696355e-115,4.590442306985916e-53,8.040044258711835e-177,5.636727163819514e-136,4.8357307013530976e-05,4.9982614649895804e-08,1.505559726786921e-24,0.002370209601039863,1.0562607799848436e-113,2.0610339839574074e-30,5.326270817926677e-19,3.3733660933772868e-25
106,-14.201228985465377,0.9521815863721771,0.03474156963999406,5.0,43.0,1.0,22.27344393566407,2.5541726030906494e-158,7.292923581757413e-64,6.187517727176156e-145,2.638215846025999e-135,2.6496171562424872e-05,0.5401806490122303,1.290200337874697e-20,1.0702089139736428e-23,2.9656758384857477e-66,4.8903803400932775e-24,5.144629874375572e-85,3.49203788213348e-27
107,-12.11896820623997,0.9176061091463065,0.03474156963999406,5.0,56.0,1.0,18.46839932486452,1.1827595640082309e-151,5.426595575900201e-77,4.6583462339492844e-138,1.1768041359022392e-89,2.8901075660225743e-08,0.0029397848845104063,2.3505485708334407e-12,0.0026895954464600967,1.6968475558594492e-20,2.210472126586957e-19,3.020716092218078e-76,1.1569511240351489e-65
108,-12.340037532971564,0.9734295221407495,0.03474156963999406,6.0,101.0,1.0,16.03347773968414,2.993643335302771e-138,4.894349604029479e-123,1.7197253604596543e-130,1.7247672918631444e-47,1.604340555434686e-09,0.0035077219816381424,1.609472272145227e-28,3.666620640203574e-08,1.565529116864627e-20,3.027512257330566e-42,0.28612835447912605,3.2095018157066904e-85
109,-11.496155361950969,0.9595212845524931,0.03474156963999406,5.0,57.0,1.0,17.020997463714515,2.1962564871208285e-137,2.013812275888472e-114,5.748408954338775e-114,2.0563067315897297e-50,4.402348978010066e-08,0.015794199729881313,2.1760628413859494e-35,2.9979904695212823e-06,2.6726301048261273e-07,8.505042516441919e-41,1.516785289377004e-24,3.4221174646196247e-97
110,-11.415858937364192,0.9280246224768477,0.03474156963999406,5.0,48.0,1.0,21.3578796703482,7.855781629573689e-146,1.5100916346936733e-107,6.3990538424325644e-111,3.9295632090802746e-48,0.0037181817144182326,0.0012735521799497307,2.9870133401529e-34,2.300975632471134e-05,2.039633242351746e-08,2.0745571301118693e-33,1.9769559451951795e-25,1.0465429600569649e-108
111,-12.130051947780657,0.9761479686549227,0.03474156963999406,5.0,44.0,1.0,18.181547056872883,2.635580255745901e-197,7.831543058105215e-126,8.760025396939656e-95,2.105258736310986e-25,0.00024537885169478824,0.029741994812769845,4.168910479340362e-24,1.138855760028344e-06,3.416383516287975e-05,5.22451010592913e-38,6.92148544838479e-35,7.140704403432522e-105
112,-12.010622791419792,0.6717034779571409,0.03474156963999406,3.0,8.0,1.0,21.68998191138028,1.384839073643489e-180,1.5653634245524885e-136,1.2181685651252564e-86,7.131847991876039e-42,0.0016512927701457887,0.277972079858465,2.1291269003370702e-23,5.117813292822941e-07,2.1883949123349856e-11,1.5706254206573109e-37,4.943839576037776e-36,1.0329431040255048e-94
113,-11.116007891112076,0.9254406475308543,0.03474156963999406,5.0,41.0,1.0,19.88737323359607,2.1422535534379765e-177,7.053110212498389e-83,5.787765324045575e-54,8.687739321971697e-27,0.29430276130516514,3.2246872417036836,5.766193985045079e-26,3.5931225024403625e-13,5.003364795731244e-14,9.774016205584747e-59,1.1086273645846546e-55,4.632332993421556e-104
114,-7.271587648770719,0.6088019548720482,0.03474156963999406,6.0,88.0,1.0,17.67998330646507,4.091791579529414e-140,2.0137658069766253e-37,9.871847305861909e-50,1.413228641583048e-34,5.394726186747201e-10,1.2299850121028845e-15,2.4218881041762235e-05,0.03328078851726377,7.574022155667443e-46,1.096006260980259e-39,9.019627901281169e-05,1.8615569307708042e-69
115,-6.949834516835267,0.9471275676623774,0.03474156963999406,4.0,26.0,1.0,11.23013110828754,7.260703366293193e-132,1.4115055279631507e-33,2.9793129247959603e-50,7.144994091090373e-32,3.2194422837904055e-09,9.02042077220357e-15,1.2834545795207484e-06,0.0006353287329820353,1.1716804319570653e-48,8.52938518568453e-39,3.1775427769431266e-05,4.7015782668745795e-66
116,-7.37595292985759,0.8448721766708178,0.03474156963999406,3.0,14.0,1.0,13.775772494338874,1.312532303461458e-128,2.3304412185447077e-37,2.747079212623508e-51,1.9794111980085278e-36,5.298004548921192e-09,8.953370216107252e-16,3.023873711106466e-06,0.001614335375556321,9.695159442374236e-49,1.1073553286890113e-39,0.10961123131890273,3.2912136981536294e-70
117,-7.5903819953689435,0.5570331961453837,0.03474156963999406,4.0,21.0,1.0,15.835814560129636,2.5232176859335486e-135,3.7181328270401524e-32,3.729815118742197e-58,1.0635552810154737e-37,4.59586654633723e-10,5.8681959930725455e-15,4.98009936442289e-08,0.006149439731323528,5.493470024614129e-54,4.0098148487836113e-38,4.0946704002771967e-07,4.2208279569246277e-70
118,-7.459038805955288,0.8592356436697549,0.03474156963999406,5.0,43.0,1.0,14.94451183943253,6.321782632102257e-129,5.6789353924637046e-33,1.1457807251110507e-56,4.83067263505673e-40,4.143912223188358e-09,4.61906839654866e-14,5.690850476447575e-07,0.06495988182827377,3.08120923179973e-54,1.605556529842555e-38,1.8926680671085366e-12,4.7698401966812926e-67
119,-7.745483473242302,0.9050015776071726,0.03474156963999406,3.0,13.0,1.0,12.212193408824884,3.809337282680509e-132,1.342207158719497e-28,2.4377831867417494e-54,2.3473655790654144e-41,8.429317711902046e-09,5.2810495327247956e-14,1.250255059733123e-09,0.0031633987506200383,2.939624805028841e-54,3.108864923386949e-39,8.165286994399046e-19,5.5741781977635395e-71
120,-8.333093628213646,0.9691110668975824,0.03474156963999406,5.0,51.0,1.0,10.72611948674399,3.1845684497474966e-134,2.9316216138100783e-29,2.5305510678021286e-49,5.4196341986461345e-39,8.96251963238316e-12,3.767690838964227e-19,6.945515011809362e-07,5.456333824002054e-08,7.1671044041089e-90,6.323930622365954e-37,0.21089181567710272,3.145602358258405e-51
121,-11.125288990114086,0.960201929021341,0.03474156963999406,5.0,38.0,1.0,17.355729867092293,1.455597267730166e-169,6.123513819752574e-76,1.3168183922190554e-92,7.567111649694794e-70,3.3222200432385054e-14,5.881315464299082e-20,1.1344691114104532e-17,0.004202584735199547,1.8268719938390977e-91,2.2820836248472374e-26,4.395035605704704e-22,2.331346018360011e-19
122,-7.228698933179999,0.9420548346421477,0.03474156963999406,5.0,32.0,1.0,17.19581215090099,1.074476841699525e-50,4.206665358957794e-71,1.6290079073490577e-89,2.461071184682121e-65,4.0444902059266454e-14,6.9298578691516514e-12,1.396874878518482e-12,10.679550656107967,1.362534912267956e-69,5.884293964770441e-40,1.0745461849091876e-19,0.00043071074073532865
123,-7.524510988705515,0.9563202718888015,0.03474156963999406,5.0,41.0,1.0,11.900489413395103,5.0454859672731985e-95,8.038643981341936e-71,3.5549355638476713e-68,4.970415999928099e-49,2.6669668242603047e-18,3.1445926472981645e-06,2.6871356867284965e-15,1.5140200778957083e-07,1.0476652483458071e-54,4.70443114566642e-37,4.2121165019909906e-26,1.662467564940259e-17
124,-8.799859273617358,0.7693787798824275,0.03474156963999406,6.0,63.0,0.0,12.35973870054293,1.435563057528312e-135,5.1818938604438395e-82,5.95796322289852e-82,1.0591004801620407e-43,1.2468078557698142e-14,7.533735532736753e-17,6.120859753537896e-09,2.0059908659174335e-11,6.097479082328432e-44,7.137429167043079e-26,4.86534404780964e-44,3.0152289149125757e-12
